county,election_district,office,district,party,candidate,votes
Kent,05-29,U.S. Senate,,DEMOCRATIC,Biden J R,313
Kent,05-29,U.S. Senate,,REPUBLICAN,Clatworthy,387
Kent,05-29,U.S. Senate,,IND OF DEL,Barros M,2
Kent,05-29,U.S. Senate,,LIBERTARIN,Buranello,3
Kent,05-29,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,06-29,U.S. Senate,,DEMOCRATIC,Biden J R,260
Kent,06-29,U.S. Senate,,REPUBLICAN,Clatworthy,429
Kent,06-29,U.S. Senate,,IND OF DEL,Barros M,6
Kent,06-29,U.S. Senate,,LIBERTARIN,Buranello,4
Kent,06-29,U.S. Senate,,NATURAL LW,Mattson R,1
Kent,07-29,U.S. Senate,,DEMOCRATIC,Biden J R,244
Kent,07-29,U.S. Senate,,REPUBLICAN,Clatworthy,315
Kent,07-29,U.S. Senate,,IND OF DEL,Barros M,1
Kent,07-29,U.S. Senate,,LIBERTARIN,Buranello,3
Kent,07-29,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,01-30,U.S. Senate,,DEMOCRATIC,Biden J R,445
Kent,01-30,U.S. Senate,,REPUBLICAN,Clatworthy,502
Kent,01-30,U.S. Senate,,IND OF DEL,Barros M,6
Kent,01-30,U.S. Senate,,LIBERTARIN,Buranello,4
Kent,01-30,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,02-30,U.S. Senate,,DEMOCRATIC,Biden J R,93
Kent,02-30,U.S. Senate,,REPUBLICAN,Clatworthy,100
Kent,02-30,U.S. Senate,,IND OF DEL,Barros M,1
Kent,02-30,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,02-30,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,03-30,U.S. Senate,,DEMOCRATIC,Biden J R,349
Kent,03-30,U.S. Senate,,REPUBLICAN,Clatworthy,594
Kent,03-30,U.S. Senate,,IND OF DEL,Barros M,4
Kent,03-30,U.S. Senate,,LIBERTARIN,Buranello,3
Kent,03-30,U.S. Senate,,NATURAL LW,Mattson R,2
Kent,04-30,U.S. Senate,,DEMOCRATIC,Biden J R,165
Kent,04-30,U.S. Senate,,REPUBLICAN,Clatworthy,214
Kent,04-30,U.S. Senate,,IND OF DEL,Barros M,1
Kent,04-30,U.S. Senate,,LIBERTARIN,Buranello,2
Kent,04-30,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,05-30,U.S. Senate,,DEMOCRATIC,Biden J R,511
Kent,05-30,U.S. Senate,,REPUBLICAN,Clatworthy,554
Kent,05-30,U.S. Senate,,IND OF DEL,Barros M,7
Kent,05-30,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,05-30,U.S. Senate,,NATURAL LW,Mattson R,1
Kent,06-30,U.S. Senate,,DEMOCRATIC,Biden J R,277
Kent,06-30,U.S. Senate,,REPUBLICAN,Clatworthy,369
Kent,06-30,U.S. Senate,,IND OF DEL,Barros M,4
Kent,06-30,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,06-30,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,07-30,U.S. Senate,,DEMOCRATIC,Biden J R,291
Kent,07-30,U.S. Senate,,REPUBLICAN,Clatworthy,425
Kent,07-30,U.S. Senate,,IND OF DEL,Barros M,4
Kent,07-30,U.S. Senate,,LIBERTARIN,Buranello,2
Kent,07-30,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,08-30,U.S. Senate,,DEMOCRATIC,Biden J R,54
Sussex,08-30,U.S. Senate,,REPUBLICAN,Clatworthy,118
Sussex,08-30,U.S. Senate,,IND OF DEL,Barros M,0
Sussex,08-30,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,08-30,U.S. Senate,,NATURAL LW,Mattson R,1
Kent,01-31,U.S. Senate,,DEMOCRATIC,Biden J R,55
Kent,01-31,U.S. Senate,,REPUBLICAN,Clatworthy,91
Kent,01-31,U.S. Senate,,IND OF DEL,Barros M,0
Kent,01-31,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,01-31,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,02-31,U.S. Senate,,DEMOCRATIC,Biden J R,583
Kent,02-31,U.S. Senate,,REPUBLICAN,Clatworthy,505
Kent,02-31,U.S. Senate,,IND OF DEL,Barros M,2
Kent,02-31,U.S. Senate,,LIBERTARIN,Buranello,3
Kent,02-31,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,03-31,U.S. Senate,,DEMOCRATIC,Biden J R,670
Kent,03-31,U.S. Senate,,REPUBLICAN,Clatworthy,683
Kent,03-31,U.S. Senate,,IND OF DEL,Barros M,5
Kent,03-31,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,03-31,U.S. Senate,,NATURAL LW,Mattson R,2
Kent,04-31,U.S. Senate,,DEMOCRATIC,Biden J R,396
Kent,04-31,U.S. Senate,,REPUBLICAN,Clatworthy,330
Kent,04-31,U.S. Senate,,IND OF DEL,Barros M,2
Kent,04-31,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,04-31,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,05-31,U.S. Senate,,DEMOCRATIC,Biden J R,499
Kent,05-31,U.S. Senate,,REPUBLICAN,Clatworthy,375
Kent,05-31,U.S. Senate,,IND OF DEL,Barros M,2
Kent,05-31,U.S. Senate,,LIBERTARIN,Buranello,3
Kent,05-31,U.S. Senate,,NATURAL LW,Mattson R,1
Kent,06-31,U.S. Senate,,DEMOCRATIC,Biden J R,276
Kent,06-31,U.S. Senate,,REPUBLICAN,Clatworthy,186
Kent,06-31,U.S. Senate,,IND OF DEL,Barros M,2
Kent,06-31,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,06-31,U.S. Senate,,NATURAL LW,Mattson R,1
Kent,07-31,U.S. Senate,,DEMOCRATIC,Biden J R,276
Kent,07-31,U.S. Senate,,REPUBLICAN,Clatworthy,118
Kent,07-31,U.S. Senate,,IND OF DEL,Barros M,7
Kent,07-31,U.S. Senate,,LIBERTARIN,Buranello,5
Kent,07-31,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,16-31,U.S. Senate,,DEMOCRATIC,Biden J R,4
Kent,16-31,U.S. Senate,,REPUBLICAN,Clatworthy,3
Kent,16-31,U.S. Senate,,IND OF DEL,Barros M,0
Kent,16-31,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,16-31,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,01-32,U.S. Senate,,DEMOCRATIC,Biden J R,468
Kent,01-32,U.S. Senate,,REPUBLICAN,Clatworthy,409
Kent,01-32,U.S. Senate,,IND OF DEL,Barros M,6
Kent,01-32,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,01-32,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,02-32,U.S. Senate,,DEMOCRATIC,Biden J R,459
Kent,02-32,U.S. Senate,,REPUBLICAN,Clatworthy,419
Kent,02-32,U.S. Senate,,IND OF DEL,Barros M,8
Kent,02-32,U.S. Senate,,LIBERTARIN,Buranello,2
Kent,02-32,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,03-32,U.S. Senate,,DEMOCRATIC,Biden J R,443
Kent,03-32,U.S. Senate,,REPUBLICAN,Clatworthy,531
Kent,03-32,U.S. Senate,,IND OF DEL,Barros M,6
Kent,03-32,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,03-32,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,04-32,U.S. Senate,,DEMOCRATIC,Biden J R,173
Kent,04-32,U.S. Senate,,REPUBLICAN,Clatworthy,149
Kent,04-32,U.S. Senate,,IND OF DEL,Barros M,0
Kent,04-32,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,04-32,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,05-32,U.S. Senate,,DEMOCRATIC,Biden J R,125
Kent,05-32,U.S. Senate,,REPUBLICAN,Clatworthy,166
Kent,05-32,U.S. Senate,,IND OF DEL,Barros M,1
Kent,05-32,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,05-32,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,06-32,U.S. Senate,,DEMOCRATIC,Biden J R,73
Kent,06-32,U.S. Senate,,REPUBLICAN,Clatworthy,12
Kent,06-32,U.S. Senate,,IND OF DEL,Barros M,0
Kent,06-32,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,06-32,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,07-32,U.S. Senate,,DEMOCRATIC,Biden J R,18
Kent,07-32,U.S. Senate,,REPUBLICAN,Clatworthy,42
Kent,07-32,U.S. Senate,,IND OF DEL,Barros M,0
Kent,07-32,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,07-32,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,08-32,U.S. Senate,,DEMOCRATIC,Biden J R,4
Kent,08-32,U.S. Senate,,REPUBLICAN,Clatworthy,14
Kent,08-32,U.S. Senate,,IND OF DEL,Barros M,0
Kent,08-32,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,08-32,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,09-32,U.S. Senate,,DEMOCRATIC,Biden J R,154
Kent,09-32,U.S. Senate,,REPUBLICAN,Clatworthy,262
Kent,09-32,U.S. Senate,,IND OF DEL,Barros M,1
Kent,09-32,U.S. Senate,,LIBERTARIN,Buranello,2
Kent,09-32,U.S. Senate,,NATURAL LW,Mattson R,1
Kent,01-33,U.S. Senate,,DEMOCRATIC,Biden J R,59
Kent,01-33,U.S. Senate,,REPUBLICAN,Clatworthy,66
Kent,01-33,U.S. Senate,,IND OF DEL,Barros M,0
Kent,01-33,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,01-33,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,02-33,U.S. Senate,,DEMOCRATIC,Biden J R,318
Kent,02-33,U.S. Senate,,REPUBLICAN,Clatworthy,368
Kent,02-33,U.S. Senate,,IND OF DEL,Barros M,2
Kent,02-33,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,02-33,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,03-33,U.S. Senate,,DEMOCRATIC,Biden J R,300
Kent,03-33,U.S. Senate,,REPUBLICAN,Clatworthy,344
Kent,03-33,U.S. Senate,,IND OF DEL,Barros M,2
Kent,03-33,U.S. Senate,,LIBERTARIN,Buranello,2
Kent,03-33,U.S. Senate,,NATURAL LW,Mattson R,1
Kent,04-33,U.S. Senate,,DEMOCRATIC,Biden J R,481
Kent,04-33,U.S. Senate,,REPUBLICAN,Clatworthy,514
Kent,04-33,U.S. Senate,,IND OF DEL,Barros M,3
Kent,04-33,U.S. Senate,,LIBERTARIN,Buranello,4
Kent,04-33,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,05-33,U.S. Senate,,DEMOCRATIC,Biden J R,368
Kent,05-33,U.S. Senate,,REPUBLICAN,Clatworthy,366
Kent,05-33,U.S. Senate,,IND OF DEL,Barros M,6
Kent,05-33,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,05-33,U.S. Senate,,NATURAL LW,Mattson R,2
Kent,06-33,U.S. Senate,,DEMOCRATIC,Biden J R,351
Kent,06-33,U.S. Senate,,REPUBLICAN,Clatworthy,462
Kent,06-33,U.S. Senate,,IND OF DEL,Barros M,0
Kent,06-33,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,06-33,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,07-33,U.S. Senate,,DEMOCRATIC,Biden J R,257
Kent,07-33,U.S. Senate,,REPUBLICAN,Clatworthy,186
Kent,07-33,U.S. Senate,,IND OF DEL,Barros M,1
Kent,07-33,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,07-33,U.S. Senate,,NATURAL LW,Mattson R,1
Kent,08-33,U.S. Senate,,DEMOCRATIC,Biden J R,183
Kent,08-33,U.S. Senate,,REPUBLICAN,Clatworthy,139
Kent,08-33,U.S. Senate,,IND OF DEL,Barros M,0
Kent,08-33,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,08-33,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,09-33,U.S. Senate,,DEMOCRATIC,Biden J R,304
Sussex,09-33,U.S. Senate,,REPUBLICAN,Clatworthy,346
Sussex,09-33,U.S. Senate,,IND OF DEL,Barros M,0
Sussex,09-33,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,09-33,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,10-33,U.S. Senate,,DEMOCRATIC,Biden J R,100
Sussex,10-33,U.S. Senate,,REPUBLICAN,Clatworthy,197
Sussex,10-33,U.S. Senate,,IND OF DEL,Barros M,2
Sussex,10-33,U.S. Senate,,LIBERTARIN,Buranello,0
Sussex,10-33,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,01-34,U.S. Senate,,DEMOCRATIC,Biden J R,17
Kent,01-34,U.S. Senate,,REPUBLICAN,Clatworthy,46
Kent,01-34,U.S. Senate,,IND OF DEL,Barros M,1
Kent,01-34,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,01-34,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,02-34,U.S. Senate,,DEMOCRATIC,Biden J R,37
Kent,02-34,U.S. Senate,,REPUBLICAN,Clatworthy,77
Kent,02-34,U.S. Senate,,IND OF DEL,Barros M,0
Kent,02-34,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,02-34,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,03-34,U.S. Senate,,DEMOCRATIC,Biden J R,361
Kent,03-34,U.S. Senate,,REPUBLICAN,Clatworthy,411
Kent,03-34,U.S. Senate,,IND OF DEL,Barros M,6
Kent,03-34,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,03-34,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,04-34,U.S. Senate,,DEMOCRATIC,Biden J R,664
Kent,04-34,U.S. Senate,,REPUBLICAN,Clatworthy,731
Kent,04-34,U.S. Senate,,IND OF DEL,Barros M,7
Kent,04-34,U.S. Senate,,LIBERTARIN,Buranello,6
Kent,04-34,U.S. Senate,,NATURAL LW,Mattson R,1
Kent,05-34,U.S. Senate,,DEMOCRATIC,Biden J R,312
Kent,05-34,U.S. Senate,,REPUBLICAN,Clatworthy,434
Kent,05-34,U.S. Senate,,IND OF DEL,Barros M,2
Kent,05-34,U.S. Senate,,LIBERTARIN,Buranello,3
Kent,05-34,U.S. Senate,,NATURAL LW,Mattson R,1
Kent,06-34,U.S. Senate,,DEMOCRATIC,Biden J R,464
Kent,06-34,U.S. Senate,,REPUBLICAN,Clatworthy,599
Kent,06-34,U.S. Senate,,IND OF DEL,Barros M,5
Kent,06-34,U.S. Senate,,LIBERTARIN,Buranello,4
Kent,06-34,U.S. Senate,,NATURAL LW,Mattson R,3
Kent,07-34,U.S. Senate,,DEMOCRATIC,Biden J R,313
Kent,07-34,U.S. Senate,,REPUBLICAN,Clatworthy,411
Kent,07-34,U.S. Senate,,IND OF DEL,Barros M,1
Kent,07-34,U.S. Senate,,LIBERTARIN,Buranello,1
Kent,07-34,U.S. Senate,,NATURAL LW,Mattson R,3
Kent,08-34,U.S. Senate,,DEMOCRATIC,Biden J R,82
Kent,08-34,U.S. Senate,,REPUBLICAN,Clatworthy,95
Kent,08-34,U.S. Senate,,IND OF DEL,Barros M,1
Kent,08-34,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,08-34,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,09-34,U.S. Senate,,DEMOCRATIC,Biden J R,35
Kent,09-34,U.S. Senate,,REPUBLICAN,Clatworthy,67
Kent,09-34,U.S. Senate,,IND OF DEL,Barros M,0
Kent,09-34,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,09-34,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,10-34,U.S. Senate,,DEMOCRATIC,Biden J R,198
Kent,10-34,U.S. Senate,,REPUBLICAN,Clatworthy,243
Kent,10-34,U.S. Senate,,IND OF DEL,Barros M,1
Kent,10-34,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,10-34,U.S. Senate,,NATURAL LW,Mattson R,1
Sussex,01-35,U.S. Senate,,DEMOCRATIC,Biden J R,413
Sussex,01-35,U.S. Senate,,REPUBLICAN,Clatworthy,703
Sussex,01-35,U.S. Senate,,IND OF DEL,Barros M,4
Sussex,01-35,U.S. Senate,,LIBERTARIN,Buranello,2
Sussex,01-35,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,02-35,U.S. Senate,,DEMOCRATIC,Biden J R,706
Sussex,02-35,U.S. Senate,,REPUBLICAN,Clatworthy,699
Sussex,02-35,U.S. Senate,,IND OF DEL,Barros M,2
Sussex,02-35,U.S. Senate,,LIBERTARIN,Buranello,2
Sussex,02-35,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,03-35,U.S. Senate,,DEMOCRATIC,Biden J R,119
Sussex,03-35,U.S. Senate,,REPUBLICAN,Clatworthy,148
Sussex,03-35,U.S. Senate,,IND OF DEL,Barros M,4
Sussex,03-35,U.S. Senate,,LIBERTARIN,Buranello,2
Sussex,03-35,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,04-35,U.S. Senate,,DEMOCRATIC,Biden J R,417
Sussex,04-35,U.S. Senate,,REPUBLICAN,Clatworthy,425
Sussex,04-35,U.S. Senate,,IND OF DEL,Barros M,5
Sussex,04-35,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,04-35,U.S. Senate,,NATURAL LW,Mattson R,1
Sussex,05-35,U.S. Senate,,DEMOCRATIC,Biden J R,126
Sussex,05-35,U.S. Senate,,REPUBLICAN,Clatworthy,136
Sussex,05-35,U.S. Senate,,IND OF DEL,Barros M,0
Sussex,05-35,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,05-35,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,06-35,U.S. Senate,,DEMOCRATIC,Biden J R,168
Sussex,06-35,U.S. Senate,,REPUBLICAN,Clatworthy,248
Sussex,06-35,U.S. Senate,,IND OF DEL,Barros M,2
Sussex,06-35,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,06-35,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,07-35,U.S. Senate,,DEMOCRATIC,Biden J R,144
Sussex,07-35,U.S. Senate,,REPUBLICAN,Clatworthy,140
Sussex,07-35,U.S. Senate,,IND OF DEL,Barros M,2
Sussex,07-35,U.S. Senate,,LIBERTARIN,Buranello,0
Sussex,07-35,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,01-36,U.S. Senate,,DEMOCRATIC,Biden J R,500
Sussex,01-36,U.S. Senate,,REPUBLICAN,Clatworthy,476
Sussex,01-36,U.S. Senate,,IND OF DEL,Barros M,3
Sussex,01-36,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,01-36,U.S. Senate,,NATURAL LW,Mattson R,1
Sussex,02-36,U.S. Senate,,DEMOCRATIC,Biden J R,356
Sussex,02-36,U.S. Senate,,REPUBLICAN,Clatworthy,513
Sussex,02-36,U.S. Senate,,IND OF DEL,Barros M,4
Sussex,02-36,U.S. Senate,,LIBERTARIN,Buranello,0
Sussex,02-36,U.S. Senate,,NATURAL LW,Mattson R,1
Sussex,03-36,U.S. Senate,,DEMOCRATIC,Biden J R,399
Sussex,03-36,U.S. Senate,,REPUBLICAN,Clatworthy,364
Sussex,03-36,U.S. Senate,,IND OF DEL,Barros M,3
Sussex,03-36,U.S. Senate,,LIBERTARIN,Buranello,2
Sussex,03-36,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,04-36,U.S. Senate,,DEMOCRATIC,Biden J R,448
Sussex,04-36,U.S. Senate,,REPUBLICAN,Clatworthy,394
Sussex,04-36,U.S. Senate,,IND OF DEL,Barros M,6
Sussex,04-36,U.S. Senate,,LIBERTARIN,Buranello,3
Sussex,04-36,U.S. Senate,,NATURAL LW,Mattson R,2
Sussex,05-36,U.S. Senate,,DEMOCRATIC,Biden J R,126
Sussex,05-36,U.S. Senate,,REPUBLICAN,Clatworthy,140
Sussex,05-36,U.S. Senate,,IND OF DEL,Barros M,0
Sussex,05-36,U.S. Senate,,LIBERTARIN,Buranello,0
Sussex,05-36,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,06-36,U.S. Senate,,DEMOCRATIC,Biden J R,490
Sussex,06-36,U.S. Senate,,REPUBLICAN,Clatworthy,331
Sussex,06-36,U.S. Senate,,IND OF DEL,Barros M,2
Sussex,06-36,U.S. Senate,,LIBERTARIN,Buranello,4
Sussex,06-36,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,07-36,U.S. Senate,,DEMOCRATIC,Biden J R,582
Sussex,07-36,U.S. Senate,,REPUBLICAN,Clatworthy,571
Sussex,07-36,U.S. Senate,,IND OF DEL,Barros M,6
Sussex,07-36,U.S. Senate,,LIBERTARIN,Buranello,3
Sussex,07-36,U.S. Senate,,NATURAL LW,Mattson R,3
Sussex,08-36,U.S. Senate,,DEMOCRATIC,Biden J R,305
Sussex,08-36,U.S. Senate,,REPUBLICAN,Clatworthy,249
Sussex,08-36,U.S. Senate,,IND OF DEL,Barros M,3
Sussex,08-36,U.S. Senate,,LIBERTARIN,Buranello,2
Sussex,08-36,U.S. Senate,,NATURAL LW,Mattson R,1
Sussex,01-37,U.S. Senate,,DEMOCRATIC,Biden J R,797
Sussex,01-37,U.S. Senate,,REPUBLICAN,Clatworthy,644
Sussex,01-37,U.S. Senate,,IND OF DEL,Barros M,8
Sussex,01-37,U.S. Senate,,LIBERTARIN,Buranello,2
Sussex,01-37,U.S. Senate,,NATURAL LW,Mattson R,2
Sussex,02-37,U.S. Senate,,DEMOCRATIC,Biden J R,713
Sussex,02-37,U.S. Senate,,REPUBLICAN,Clatworthy,603
Sussex,02-37,U.S. Senate,,IND OF DEL,Barros M,5
Sussex,02-37,U.S. Senate,,LIBERTARIN,Buranello,5
Sussex,02-37,U.S. Senate,,NATURAL LW,Mattson R,3
Sussex,03-37,U.S. Senate,,DEMOCRATIC,Biden J R,400
Sussex,03-37,U.S. Senate,,REPUBLICAN,Clatworthy,395
Sussex,03-37,U.S. Senate,,IND OF DEL,Barros M,8
Sussex,03-37,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,03-37,U.S. Senate,,NATURAL LW,Mattson R,2
Sussex,04-37,U.S. Senate,,DEMOCRATIC,Biden J R,96
Sussex,04-37,U.S. Senate,,REPUBLICAN,Clatworthy,150
Sussex,04-37,U.S. Senate,,IND OF DEL,Barros M,1
Sussex,04-37,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,04-37,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,05-37,U.S. Senate,,DEMOCRATIC,Biden J R,353
Sussex,05-37,U.S. Senate,,REPUBLICAN,Clatworthy,442
Sussex,05-37,U.S. Senate,,IND OF DEL,Barros M,2
Sussex,05-37,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,05-37,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,06-37,U.S. Senate,,DEMOCRATIC,Biden J R,669
Sussex,06-37,U.S. Senate,,REPUBLICAN,Clatworthy,533
Sussex,06-37,U.S. Senate,,IND OF DEL,Barros M,5
Sussex,06-37,U.S. Senate,,LIBERTARIN,Buranello,4
Sussex,06-37,U.S. Senate,,NATURAL LW,Mattson R,1
Sussex,07-37,U.S. Senate,,DEMOCRATIC,Biden J R,303
Sussex,07-37,U.S. Senate,,REPUBLICAN,Clatworthy,207
Sussex,07-37,U.S. Senate,,IND OF DEL,Barros M,2
Sussex,07-37,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,07-37,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,08-37,U.S. Senate,,DEMOCRATIC,Biden J R,111
Sussex,08-37,U.S. Senate,,REPUBLICAN,Clatworthy,79
Sussex,08-37,U.S. Senate,,IND OF DEL,Barros M,0
Sussex,08-37,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,08-37,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,01-38,U.S. Senate,,DEMOCRATIC,Biden J R,574
Sussex,01-38,U.S. Senate,,REPUBLICAN,Clatworthy,762
Sussex,01-38,U.S. Senate,,IND OF DEL,Barros M,6
Sussex,01-38,U.S. Senate,,LIBERTARIN,Buranello,2
Sussex,01-38,U.S. Senate,,NATURAL LW,Mattson R,1
Sussex,02-38,U.S. Senate,,DEMOCRATIC,Biden J R,627
Sussex,02-38,U.S. Senate,,REPUBLICAN,Clatworthy,587
Sussex,02-38,U.S. Senate,,IND OF DEL,Barros M,4
Sussex,02-38,U.S. Senate,,LIBERTARIN,Buranello,2
Sussex,02-38,U.S. Senate,,NATURAL LW,Mattson R,2
Sussex,03-38,U.S. Senate,,DEMOCRATIC,Biden J R,727
Sussex,03-38,U.S. Senate,,REPUBLICAN,Clatworthy,732
Sussex,03-38,U.S. Senate,,IND OF DEL,Barros M,7
Sussex,03-38,U.S. Senate,,LIBERTARIN,Buranello,2
Sussex,03-38,U.S. Senate,,NATURAL LW,Mattson R,4
Sussex,04-38,U.S. Senate,,DEMOCRATIC,Biden J R,598
Sussex,04-38,U.S. Senate,,REPUBLICAN,Clatworthy,592
Sussex,04-38,U.S. Senate,,IND OF DEL,Barros M,1
Sussex,04-38,U.S. Senate,,LIBERTARIN,Buranello,3
Sussex,04-38,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,05-38,U.S. Senate,,DEMOCRATIC,Biden J R,434
Sussex,05-38,U.S. Senate,,REPUBLICAN,Clatworthy,436
Sussex,05-38,U.S. Senate,,IND OF DEL,Barros M,1
Sussex,05-38,U.S. Senate,,LIBERTARIN,Buranello,0
Sussex,05-38,U.S. Senate,,NATURAL LW,Mattson R,1
Sussex,06-38,U.S. Senate,,DEMOCRATIC,Biden J R,561
Sussex,06-38,U.S. Senate,,REPUBLICAN,Clatworthy,475
Sussex,06-38,U.S. Senate,,IND OF DEL,Barros M,3
Sussex,06-38,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,06-38,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,07-38,U.S. Senate,,DEMOCRATIC,Biden J R,627
Sussex,07-38,U.S. Senate,,REPUBLICAN,Clatworthy,579
Sussex,07-38,U.S. Senate,,IND OF DEL,Barros M,7
Sussex,07-38,U.S. Senate,,LIBERTARIN,Buranello,3
Sussex,07-38,U.S. Senate,,NATURAL LW,Mattson R,3
Sussex,08-38,U.S. Senate,,DEMOCRATIC,Biden J R,306
Sussex,08-38,U.S. Senate,,REPUBLICAN,Clatworthy,207
Sussex,08-38,U.S. Senate,,IND OF DEL,Barros M,5
Sussex,08-38,U.S. Senate,,LIBERTARIN,Buranello,2
Sussex,08-38,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,01-39,U.S. Senate,,DEMOCRATIC,Biden J R,132
Sussex,01-39,U.S. Senate,,REPUBLICAN,Clatworthy,224
Sussex,01-39,U.S. Senate,,IND OF DEL,Barros M,1
Sussex,01-39,U.S. Senate,,LIBERTARIN,Buranello,0
Sussex,01-39,U.S. Senate,,NATURAL LW,Mattson R,0
Sussex,02-39,U.S. Senate,,DEMOCRATIC,Biden J R,527
Sussex,02-39,U.S. Senate,,REPUBLICAN,Clatworthy,453
Sussex,02-39,U.S. Senate,,IND OF DEL,Barros M,5
Sussex,02-39,U.S. Senate,,LIBERTARIN,Buranello,0
Sussex,02-39,U.S. Senate,,NATURAL LW,Mattson R,3
Sussex,03-39,U.S. Senate,,DEMOCRATIC,Biden J R,354
Sussex,03-39,U.S. Senate,,REPUBLICAN,Clatworthy,363
Sussex,03-39,U.S. Senate,,IND OF DEL,Barros M,2
Sussex,03-39,U.S. Senate,,LIBERTARIN,Buranello,1
Sussex,03-39,U.S. Senate,,NATURAL LW,Mattson R,0
